hV4,VO2,VO1,cortex,rater,sid,hemisphere,message
844.1021481250401,140.37607906776557,235.0474822470797,104309.8046875,bogengsong,105923,lh,"OKAY: ('bogengsong', 105923, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
899.1620667986327,173.59026627027893,518.7427952047385,104280.71875,bogengsong,105923,rh,"OKAY: ('bogengsong', 105923, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
946.7470348305975,287.07016450456695,324.24561218834754,93889.5078125,bogengsong,108323,lh,"OKAY: ('bogengsong', 108323, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,108323,rh,"FAIL: ('bogengsong', 108323, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) path hV4 not found for bogengsong/108323/rh"
517.8196693247888,118.03571460802594,285.7273604760915,104218.7578125,bogengsong,109123,lh,"OKAY: ('bogengsong', 109123, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,109123,rh,"FAIL: ('bogengsong', 109123, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) path hV4 not found for bogengsong/109123/rh"
533.0424169884524,59.14437302665638,187.75694661444436,87633.578125,bogengsong,111312,lh,"OKAY: ('bogengsong', 111312, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
656.9072387894297,140.58000549728388,101.99161227563945,86887.4375,bogengsong,111312,rh,"OKAY: ('bogengsong', 111312, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
509.3991601235124,69.27445943385236,140.81012399188745,105607.9453125,bogengsong,111514,lh,"OKAY: ('bogengsong', 111514, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
470.2714476452361,67.55813292496242,141.6231052970399,104251.546875,bogengsong,111514,rh,"OKAY: ('bogengsong', 111514, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
614.5711976699022,249.33488497792334,174.84888450948458,102700.734375,bogengsong,114823,lh,"OKAY: ('bogengsong', 114823, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
274.53088229080424,329.02182440164825,176.48087470799982,103494.5390625,bogengsong,114823,rh,"OKAY: ('bogengsong', 114823, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
501.00058666861264,96.55215694944451,198.12027072911917,97358.3515625,bogengsong,115017,lh,"OKAY: ('bogengsong', 115017, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
762.9012768344144,207.98026335022837,208.4949744539354,97603.9453125,bogengsong,115017,rh,"OKAY: ('bogengsong', 115017, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
501.96658564567,101.68917617892907,220.6381825097827,98499.578125,bogengsong,115825,lh,"OKAY: ('bogengsong', 115825, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
613.970279381229,168.11930740733538,355.05026060454287,98704.828125,bogengsong,115825,rh,"OKAY: ('bogengsong', 115825, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
579.0848378332818,141.48454235331667,390.15110213549195,102277.7890625,bogengsong,116726,lh,"OKAY: ('bogengsong', 116726, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
702.640809571456,215.5367714167219,292.4630436403169,101863.765625,bogengsong,116726,rh,"OKAY: ('bogengsong', 116726, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
646.2308229932383,78.3693310458001,208.20198819775578,111198.21875,bogengsong,118225,lh,"OKAY: ('bogengsong', 118225, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
668.0941409327643,192.85589072578398,373.4024347760565,113771.5390625,bogengsong,118225,rh,"OKAY: ('bogengsong', 118225, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
383.1845984972033,293.80712789463354,222.23188834065746,89247.890625,bogengsong,125525,lh,"OKAY: ('bogengsong', 125525, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
743.4700870432649,164.17270384593644,165.25853923618652,90321.8515625,bogengsong,125525,rh,"OKAY: ('bogengsong', 125525, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
514.6257988924916,119.38889084221357,173.85060784331438,78808.046875,bogengsong,126426,lh,"OKAY: ('bogengsong', 126426, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
548.7988707206837,87.31600488039192,205.43441953712252,77191.421875,bogengsong,126426,rh,"OKAY: ('bogengsong', 126426, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
541.0965510513886,134.03566568177663,170.73047076252385,98281.609375,bogengsong,128935,lh,"OKAY: ('bogengsong', 128935, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
554.4259542496247,165.86992066733882,151.30440633976102,100780.9609375,bogengsong,128935,rh,"OKAY: ('bogengsong', 128935, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
912.7133183238504,168.86404607232402,222.6343227101153,115560.0625,bogengsong,130114,lh,"OKAY: ('bogengsong', 130114, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
752.4693751898536,236.04298223853823,264.7091938218309,114886.4609375,bogengsong,130114,rh,"OKAY: ('bogengsong', 130114, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
355.6076312119679,155.53663264643382,259.12622041867064,82190.6171875,bogengsong,130518,lh,"OKAY: ('bogengsong', 130518, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
635.8815613500611,89.24782825936148,288.5973548933705,83369.4140625,bogengsong,130518,rh,"OKAY: ('bogengsong', 130518, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
659.7034591185152,92.56387091393856,164.67418404404302,97037.6328125,bogengsong,131217,lh,"OKAY: ('bogengsong', 131217, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,131217,rh,"FAIL: ('bogengsong', 131217, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) path hV4 not found for bogengsong/131217/rh"
,,,,bogengsong,131722,lh,"FAIL: ('bogengsong', 131722, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/131722'"
,,,,bogengsong,131722,rh,"FAIL: ('bogengsong', 131722, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/131722'"
833.3613259603239,116.94651985016938,300.49331349995634,97088.96875,bogengsong,132118,lh,"OKAY: ('bogengsong', 132118, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
795.2544909077529,160.8844068744095,246.39740064587164,98603.6640625,bogengsong,132118,rh,"OKAY: ('bogengsong', 132118, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
588.850723726157,160.3166473293718,97.02646267061971,104809.421875,bogengsong,134627,lh,"OKAY: ('bogengsong', 134627, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
525.6880666422944,141.43171836183276,601.5354420863692,106773.734375,bogengsong,134627,rh,"OKAY: ('bogengsong', 134627, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,134829,lh,"FAIL: ('bogengsong', 134829, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/134829'"
,,,,bogengsong,134829,rh,"FAIL: ('bogengsong', 134829, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/134829'"
,,,,bogengsong,135124,lh,"FAIL: ('bogengsong', 135124, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/135124'"
,,,,bogengsong,135124,rh,"FAIL: ('bogengsong', 135124, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/135124'"
,,,,bogengsong,137128,lh,"FAIL: ('bogengsong', 137128, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/137128'"
,,,,bogengsong,137128,rh,"FAIL: ('bogengsong', 137128, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/137128'"
676.5750809765406,142.65817929531624,248.57140416014792,90244.0234375,bogengsong,140117,lh,"OKAY: ('bogengsong', 140117, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
630.4117576598494,130.12331810879158,198.35039906804857,90305.640625,bogengsong,140117,rh,"OKAY: ('bogengsong', 140117, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,144226,lh,"FAIL: ('bogengsong', 144226, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/144226'"
,,,,bogengsong,144226,rh,"FAIL: ('bogengsong', 144226, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/144226'"
652.7506215781631,180.99585333557437,331.80017151224183,100636.015625,bogengsong,145834,lh,"OKAY: ('bogengsong', 145834, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
737.1330487157842,123.6857655961362,142.87213141892505,101177.7265625,bogengsong,145834,rh,"OKAY: ('bogengsong', 145834, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
633.5534029512912,210.51743804202988,181.07579484385477,105181.0625,bogengsong,146129,lh,"OKAY: ('bogengsong', 146129, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
500.7960936275126,225.50488485973707,302.6771802551554,103812.1171875,bogengsong,146129,rh,"OKAY: ('bogengsong', 146129, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,146432,lh,"FAIL: ('bogengsong', 146432, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/146432'"
,,,,bogengsong,146432,rh,"FAIL: ('bogengsong', 146432, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/146432'"
483.9612339566009,60.25973920986236,174.56698416366737,77180.1953125,bogengsong,146735,lh,"OKAY: ('bogengsong', 146735, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
560.8602216168783,108.41952970462825,135.61680239777888,78270.265625,bogengsong,146735,rh,"OKAY: ('bogengsong', 146735, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,146937,lh,"FAIL: ('bogengsong', 146937, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/146937'"
,,,,bogengsong,146937,rh,"FAIL: ('bogengsong', 146937, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/146937'"
773.6063069923719,80.20171962389742,176.76388396582658,94939.6953125,bogengsong,148133,lh,"OKAY: ('bogengsong', 148133, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
758.7745939108196,203.67798055278823,259.2691623507468,96267.0546875,bogengsong,148133,rh,"OKAY: ('bogengsong', 148133, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,150423,lh,"FAIL: ('bogengsong', 150423, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/150423'"
,,,,bogengsong,150423,rh,"FAIL: ('bogengsong', 150423, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/150423'"
921.1681070745349,212.18502319430917,318.9207304679709,121574.2109375,bogengsong,155938,lh,"OKAY: ('bogengsong', 155938, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
862.4468131471015,168.3714384190119,421.7040183927428,121539.625,bogengsong,155938,rh,"OKAY: ('bogengsong', 155938, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,156334,lh,"FAIL: ('bogengsong', 156334, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/156334'"
,,,,bogengsong,156334,rh,"FAIL: ('bogengsong', 156334, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/156334'"
548.7387798192555,135.1206955449703,158.822328275122,91635.3671875,bogengsong,157336,lh,"OKAY: ('bogengsong', 157336, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
531.0165301389267,273.8961549733585,135.18280911779567,92923.515625,bogengsong,157336,rh,"OKAY: ('bogengsong', 157336, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
676.8271978141181,176.90716954069146,213.7685106913832,92485.5703125,bogengsong,158035,lh,"OKAY: ('bogengsong', 158035, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
577.1581586594509,112.15737932808305,199.33772523231684,93023.7109375,bogengsong,158035,rh,"OKAY: ('bogengsong', 158035, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
637.9882371717551,88.17878515689975,101.91127951663711,92364.5390625,bogengsong,158136,lh,"OKAY: ('bogengsong', 158136, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
519.6493695310545,67.14863348643493,299.1739418827887,93454.953125,bogengsong,158136,rh,"OKAY: ('bogengsong', 158136, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
571.6907081619877,184.06858735007532,194.04961673828993,99771.5625,bogengsong,159239,lh,"OKAY: ('bogengsong', 159239, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
683.8674239284003,210.31407360993467,161.6640436718552,102868.0390625,bogengsong,159239,rh,"OKAY: ('bogengsong', 159239, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,162935,lh,"FAIL: ('bogengsong', 162935, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/162935'"
,,,,bogengsong,162935,rh,"FAIL: ('bogengsong', 162935, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/162935'"
716.831768153309,220.28260752180432,351.97277184264084,105209.7109375,bogengsong,164131,lh,"OKAY: ('bogengsong', 164131, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
450.3824687482648,74.05226686617206,290.4645355699163,107666.6328125,bogengsong,164131,rh,"OKAY: ('bogengsong', 164131, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
639.0501723679882,198.1370414432337,219.60106818243625,104658.71875,bogengsong,164636,lh,"OKAY: ('bogengsong', 164636, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
831.5203818478809,205.22308327947087,151.25406857809332,104575.1875,bogengsong,164636,rh,"OKAY: ('bogengsong', 164636, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
526.1690060047305,194.8078034300701,226.69461081707482,106801.0859375,bogengsong,165436,lh,"OKAY: ('bogengsong', 165436, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
481.0921090534447,253.93641265497666,157.1277373230619,107977.8359375,bogengsong,165436,rh,"OKAY: ('bogengsong', 165436, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
445.693007475597,155.9140693703798,181.75709825395853,90008.4140625,bogengsong,167036,lh,"OKAY: ('bogengsong', 167036, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
531.3390600436534,168.69125575823537,274.79655133385626,90906.234375,bogengsong,167036,rh,"OKAY: ('bogengsong', 167036, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
571.1778529639265,150.0982945737212,142.11604259685708,95384.3671875,bogengsong,167440,lh,"OKAY: ('bogengsong', 167440, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
746.4740319118697,262.71406041771615,248.09913985871623,96129.953125,bogengsong,167440,rh,"OKAY: ('bogengsong', 167440, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
634.6608963714882,149.11091551742686,274.28260145451003,100999.703125,bogengsong,169040,lh,"OKAY: ('bogengsong', 169040, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
458.7778276260704,140.57677940843803,182.6861292005222,103306.484375,bogengsong,169040,rh,"OKAY: ('bogengsong', 169040, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
292.10076374291594,158.77657029851412,90.98409609569688,97665.40625,bogengsong,169343,lh,"OKAY: ('bogengsong', 169343, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
380.5253164211514,129.58345626048623,142.72796351138825,98707.8515625,bogengsong,169343,rh,"OKAY: ('bogengsong', 169343, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,169444,lh,"FAIL: ('bogengsong', 169444, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/169444'"
,,,,bogengsong,169444,rh,"FAIL: ('bogengsong', 169444, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/169444'"
584.6862672406585,176.58351530098443,217.70542728359408,96106.4765625,bogengsong,169747,lh,"OKAY: ('bogengsong', 169747, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
659.4777255066981,153.73882499064138,79.43389252284355,97860.5234375,bogengsong,169747,rh,"OKAY: ('bogengsong', 169747, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
458.12278348681906,76.62294418732588,96.41377820832692,92076.96875,bogengsong,171633,lh,"OKAY: ('bogengsong', 171633, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,171633,rh,"FAIL: ('bogengsong', 171633, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) path hV4 not found for bogengsong/171633/rh"
,,,,bogengsong,172130,lh,"FAIL: ('bogengsong', 172130, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/172130'"
,,,,bogengsong,172130,rh,"FAIL: ('bogengsong', 172130, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/172130'"
702.3945124628141,120.42476966832305,168.30941916114384,118554.7734375,bogengsong,173334,lh,"OKAY: ('bogengsong', 173334, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
723.4318090402032,184.93445401188137,251.3932893664992,120110.21875,bogengsong,173334,rh,"OKAY: ('bogengsong', 173334, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
553.273825983118,115.27482491673328,146.46574345122167,89566.5859375,bogengsong,175237,lh,"OKAY: ('bogengsong', 175237, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
464.8785252387221,124.03012524435869,120.27331469032433,93345.71875,bogengsong,175237,rh,"OKAY: ('bogengsong', 175237, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
477.4004659946555,169.96924945617383,97.48803661633261,90619.2890625,bogengsong,176542,lh,"OKAY: ('bogengsong', 176542, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
526.0398617293872,125.08603372614903,145.49566719643366,90191.5859375,bogengsong,176542,rh,"OKAY: ('bogengsong', 176542, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
589.9850293526667,115.99024958582572,255.43398005602376,98644.2734375,bogengsong,177140,lh,"OKAY: ('bogengsong', 177140, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
451.60290525249604,169.14981121088377,184.97182893992647,98174.484375,bogengsong,177140,rh,"OKAY: ('bogengsong', 177140, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,177645,lh,"FAIL: ('bogengsong', 177645, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/177645'"
,,,,bogengsong,177645,rh,"FAIL: ('bogengsong', 177645, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/177645'"
,,,,bogengsong,177746,lh,"FAIL: ('bogengsong', 177746, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/177746'"
,,,,bogengsong,177746,rh,"FAIL: ('bogengsong', 177746, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/177746'"
,,,,bogengsong,178142,lh,"FAIL: ('bogengsong', 178142, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/178142'"
,,,,bogengsong,178142,rh,"FAIL: ('bogengsong', 178142, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/178142'"
,,,,bogengsong,178243,lh,"FAIL: ('bogengsong', 178243, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/178243'"
,,,,bogengsong,178243,rh,"FAIL: ('bogengsong', 178243, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/178243'"
577.5151031673955,76.2303338656021,128.88666632987153,92760.8515625,bogengsong,178647,lh,"OKAY: ('bogengsong', 178647, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
548.5623786823254,174.85948182296707,242.6706904928629,94715.0234375,bogengsong,178647,rh,"OKAY: ('bogengsong', 178647, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,180533,lh,"FAIL: ('bogengsong', 180533, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/180533'"
,,,,bogengsong,180533,rh,"FAIL: ('bogengsong', 180533, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/180533'"
,,,,bogengsong,181232,lh,"FAIL: ('bogengsong', 181232, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/181232'"
,,,,bogengsong,181232,rh,"FAIL: ('bogengsong', 181232, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/181232'"
381.0218566251141,78.2253177921767,153.71539732778365,87364.03125,bogengsong,181636,lh,"OKAY: ('bogengsong', 181636, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
402.281389034477,192.62621766023514,173.2892720267725,88288.0625,bogengsong,181636,rh,"OKAY: ('bogengsong', 181636, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
623.552713601539,182.30508802430785,155.53753708480653,88985.8671875,bogengsong,182436,lh,"OKAY: ('bogengsong', 182436, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
527.5712436426115,88.85684484539439,79.90657697537178,90493.2109375,bogengsong,182436,rh,"OKAY: ('bogengsong', 182436, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
483.5353490052881,161.23708890867485,220.2322549656672,99117.03125,bogengsong,182739,lh,"OKAY: ('bogengsong', 182739, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
742.7877884600654,135.94641009907036,132.2069867919352,98984.53125,bogengsong,182739,rh,"OKAY: ('bogengsong', 182739, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,185442,lh,"FAIL: ('bogengsong', 185442, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/185442'"
,,,,bogengsong,185442,rh,"FAIL: ('bogengsong', 185442, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/185442'"
,,,,bogengsong,186949,lh,"FAIL: ('bogengsong', 186949, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/186949'"
,,,,bogengsong,186949,rh,"FAIL: ('bogengsong', 186949, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/186949'"
407.128655787169,128.89746043417227,197.9963498320287,99309.2265625,bogengsong,187345,lh,"OKAY: ('bogengsong', 187345, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
671.0200982794331,91.99168399115133,149.87743718511172,99237.40625,bogengsong,187345,rh,"OKAY: ('bogengsong', 187345, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
,,,,bogengsong,191033,lh,"FAIL: ('bogengsong', 191033, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/191033'"
,,,,bogengsong,191033,rh,"FAIL: ('bogengsong', 191033, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {}) [Errno 2] No such file or directory: '/home/nben/visualization/hcp-annot-vc_data/save/bogengsong/191033'"
618.9268873098979,225.02766509469214,191.89818434775367,111472.375,bogengsong,191336,lh,"OKAY: ('bogengsong', 191336, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
818.100237354567,126.40381818419276,120.56007540498041,114442.984375,bogengsong,191336,rh,"OKAY: ('bogengsong', 191336, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
624.5148287417178,203.2264955582126,193.80770824360786,89820.3203125,bogengsong,191841,lh,"OKAY: ('bogengsong', 191841, 'lh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
666.5352471596775,239.63756606789693,261.43581244129786,90799.7421875,bogengsong,191841,rh,"OKAY: ('bogengsong', 191841, 'rh', '/home/nben/visualization/hcp-annot-vc_data/save', {})"
