"","varex_rater","varex_sbj","hemi","contour","loc_on_contour"
"56",0.0577534829231829,0.7914351662149,"lh","hV4_VO1",5
"57",0.0537650596825962,0.799448404615435,"lh","hV4_VO1",6
"58",0.0501841295209743,0.806894068737209,"lh","hV4_VO1",7
"59",0.0469884715415169,0.813869663740731,"lh","hV4_VO1",8
"60",0.0443411240899363,0.820479102556773,"lh","hV4_VO1",9
"61",0.0420698405392342,0.826627014186729,"lh","hV4_VO1",10
"62",0.0400956575048093,0.832364376033672,"lh","hV4_VO1",11
"63",0.0384040427078557,0.837618399880054,"lh","hV4_VO1",12
"64",0.0369280030243995,0.842444556231374,"lh","hV4_VO1",13
"65",0.0355727789739647,0.846729164224148,"lh","hV4_VO1",14
"66",0.034251653594293,0.850602734142314,"lh","hV4_VO1",15
"67",0.0330072617498743,0.853986603388467,"lh","hV4_VO1",16
"68",0.0318055297908386,0.856911206935493,"lh","hV4_VO1",17
"69",0.0306306382213726,0.85948605063534,"lh","hV4_VO1",18
"70",0.0294650347864756,0.861844906255068,"lh","hV4_VO1",19
"71",0.0282820341711756,0.863884117337136,"lh","hV4_VO1",20
"72",0.0271222621736655,0.86545443215077,"lh","hV4_VO1",21
"73",0.0259082383605403,0.866490580034947,"lh","hV4_VO1",22
"74",0.0247295854836325,0.867118724754316,"lh","hV4_VO1",23
"75",0.0235611621348718,0.86745034475378,"lh","hV4_VO1",24
"76",0.02248098196603,0.867409839406891,"lh","hV4_VO1",25
"77",0.0214968819623426,0.866823365110806,"lh","hV4_VO1",26
"78",0.0206724602314581,0.86582573447398,"lh","hV4_VO1",27
"79",0.020000388236808,0.864222716415585,"lh","hV4_VO1",28
"80",0.0194738207545677,0.86234561657264,"lh","hV4_VO1",29
"81",0.0190646965262799,0.859956955092707,"lh","hV4_VO1",30
"82",0.0187586779136448,0.857006858584486,"lh","hV4_VO1",31
"83",0.0185634779631943,0.853474544576291,"lh","hV4_VO1",32
"84",0.0184962567161531,0.849349277133671,"lh","hV4_VO1",33
"85",0.0185449834056653,0.844710415428956,"lh","hV4_VO1",34
"86",0.0187403346826615,0.839531974797045,"lh","hV4_VO1",35
"87",0.0190457973022628,0.833924880284904,"lh","hV4_VO1",36
"88",0.019450637439492,0.827845531490894,"lh","hV4_VO1",37
"89",0.0199397498802922,0.821329154008527,"lh","hV4_VO1",38
"90",0.0205292549972571,0.814464631245443,"lh","hV4_VO1",39
"91",0.0211542864045246,0.80735132007886,"lh","hV4_VO1",40
"92",0.0218049456904254,0.799963933090916,"lh","hV4_VO1",41
"93",0.0224860306083206,0.792294934681194,"lh","hV4_VO1",42
"94",0.0232505880420691,0.784377079391357,"lh","hV4_VO1",43
"95",0.0241062365001781,0.776200273041508,"lh","hV4_VO1",44
"96",0.025035193883122,0.767905843365517,"lh","hV4_VO1",45
"97",0.0260043229894571,0.759432049659009,"lh","hV4_VO1",46
"98",0.0270141393181136,0.750790424546192,"lh","hV4_VO1",47
"99",0.0280437518286939,0.742002623865028,"lh","hV4_VO1",48
"100",0.0290935127251807,0.733095198891844,"lh","hV4_VO1",49
"101",0.0234461022424592,0.78149332386705,"lh","VO1_VO2",0
"102",0.0214397481639306,0.791388112510375,"lh","VO1_VO2",1
"103",0.019547082440976,0.800872718195477,"lh","VO1_VO2",2
"104",0.0177691012273052,0.809957104345156,"lh","VO1_VO2",3
"105",0.0161167628892409,0.818617821322853,"lh","VO1_VO2",4
"106",0.0146125559189921,0.826745838961743,"lh","VO1_VO2",5
"107",0.0132624122397002,0.834376999409198,"lh","VO1_VO2",6
"108",0.0120758332998284,0.841539128105393,"lh","VO1_VO2",7
"109",0.011084036154108,0.848386512176831,"lh","VO1_VO2",8
"110",0.0102328955741327,0.854899286121692,"lh","VO1_VO2",9
"111",0.00947986181776368,0.860942454594437,"lh","VO1_VO2",10
"112",0.00881168675008928,0.866643947280188,"lh","VO1_VO2",11
"113",0.00820062993082557,0.871866918368699,"lh","VO1_VO2",12
"114",0.00764439532282061,0.876764392106065,"lh","VO1_VO2",13
"115",0.00712723082107134,0.881448176464322,"lh","VO1_VO2",14
"116",0.0066297885435865,0.885990212208979,"lh","VO1_VO2",15
"117",0.00616371925571798,0.890110078431445,"lh","VO1_VO2",16
"118",0.00574344405231393,0.893788251464217,"lh","VO1_VO2",17
"119",0.00536502542028278,0.897141333976721,"lh","VO1_VO2",18
"120",0.0049957785445122,0.900198378134313,"lh","VO1_VO2",19
"121",0.00466987799512996,0.902893855156181,"lh","VO1_VO2",20
"122",0.00444361828227743,0.905282005222738,"lh","VO1_VO2",21
"123",0.00430806211684933,0.90711593678666,"lh","VO1_VO2",22
"124",0.00425113192149568,0.908474439133431,"lh","VO1_VO2",23
"125",0.00426558633149228,0.909217071651298,"lh","VO1_VO2",24
"126",0.00437234223008169,0.90930045675585,"lh","VO1_VO2",25
"127",0.00454511752858443,0.908773593902214,"lh","VO1_VO2",26
"128",0.00480123969934517,0.907777944886505,"lh","VO1_VO2",27
"129",0.00509211378594138,0.906323361699798,"lh","VO1_VO2",28
"130",0.0054421137169392,0.904241054413044,"lh","VO1_VO2",29
"131",0.00584056591300257,0.901707184241706,"lh","VO1_VO2",30
"132",0.00629510215679813,0.898663369345542,"lh","VO1_VO2",31
"133",0.00682367655763516,0.895106074301387,"lh","VO1_VO2",32
"134",0.00742842927152575,0.891105311914471,"lh","VO1_VO2",33
"135",0.00809409521918247,0.886493597078855,"lh","VO1_VO2",34
"136",0.00880983082016277,0.88132848830917,"lh","VO1_VO2",35
"137",0.00960920670225774,0.875694940147688,"lh","VO1_VO2",36
"138",0.0104513471864787,0.869556816240541,"lh","VO1_VO2",37
"139",0.0112829713574618,0.862988388194113,"lh","VO1_VO2",38
"140",0.0121431271071596,0.855941329767932,"lh","VO1_VO2",39
"141",0.0130355879276508,0.848482256345033,"lh","VO1_VO2",40
"142",0.0139196307096477,0.840663052272555,"lh","VO1_VO2",41
"143",0.0148348208904771,0.832552521100356,"lh","VO1_VO2",42
"144",0.0158090396643356,0.824097295124734,"lh","VO1_VO2",43
"145",0.0168315016251774,0.815281303409709,"lh","VO1_VO2",44
"146",0.0178991707182239,0.806167558218667,"lh","VO1_VO2",45
"147",0.0189771244480775,0.796738172005216,"lh","VO1_VO2",46
"148",0.0200685540461632,0.78696640992368,"lh","VO1_VO2",47
"149",0.0211703350664105,0.776910873400461,"lh","VO1_VO2",48
"150",0.02227877320887,0.766626677004074,"lh","VO1_VO2",49
"151",0.0371487363067801,0.832859338679393,"lh","VO_outer",0
"152",0.0364513109802036,0.838119741527295,"lh","VO_outer",1
"153",0.0362779476464063,0.840303147277113,"lh","VO_outer",2
"154",0.0367079548885018,0.839764295288236,"lh","VO_outer",3
"155",0.0373565239400446,0.837360351246079,"lh","VO_outer",4
"156",0.0381988169491115,0.833253886102904,"lh","VO_outer",5
"157",0.0389315672160416,0.829092889306987,"lh","VO_outer",6
"158",0.0400290107930155,0.824139892278627,"lh","VO_outer",7
"159",0.0418906771508024,0.819879154335052,"lh","VO_outer",8
"160",0.0432718976346131,0.817153628134207,"lh","VO_outer",9
"161",0.0436307131256023,0.816473051808691,"lh","VO_outer",10
"162",0.0453018718193972,0.812683635215525,"lh","VO_outer",11
"163",0.0479744958795428,0.807734217036032,"lh","VO_outer",12
"164",0.0513290651177461,0.801807212437508,"lh","VO_outer",13
"165",0.0551377506106209,0.798007046723915,"lh","VO_outer",14
"166",0.0587750252093286,0.795270098750052,"lh","VO_outer",15
"167",0.061537699705358,0.794652528586998,"lh","VO_outer",16
"168",0.0638242094999564,0.7949537555246,"lh","VO_outer",17
"169",0.0640602210441785,0.800017619994391,"lh","VO_outer",18
"170",0.0631112324150675,0.806097396657833,"lh","VO_outer",19
"171",0.0626469306990156,0.811313236256835,"lh","VO_outer",20
"172",0.0624794257940142,0.815484799710475,"lh","VO_outer",21
"173",0.0621774661228583,0.819474308039024,"lh","VO_outer",22
"174",0.0624839740258068,0.821857353731755,"lh","VO_outer",23
"175",0.063138164415028,0.82368191248649,"lh","VO_outer",24
"176",0.063997604364298,0.824265189333086,"lh","VO_outer",25
"177",0.0652629779614568,0.823435106348202,"lh","VO_outer",26
"178",0.065691740315371,0.823462484486205,"lh","VO_outer",27
"179",0.0653813604229896,0.824521355954579,"lh","VO_outer",28
"180",0.0650859828191677,0.824398592247,"lh","VO_outer",29
"181",0.0643682463202319,0.823586994649568,"lh","VO_outer",30
"182",0.0624005162641708,0.823263589928646,"lh","VO_outer",31
"183",0.0587866883366337,0.823585565396093,"lh","VO_outer",32
"184",0.0544831759375124,0.823793679992915,"lh","VO_outer",33
"185",0.0494959235914719,0.825231079829215,"lh","VO_outer",34
"186",0.0443988072569654,0.826245534008847,"lh","VO_outer",35
"187",0.0394305734581004,0.827761183234909,"lh","VO_outer",36
"188",0.0346790714718583,0.829887206089039,"lh","VO_outer",37
"189",0.0301457179116658,0.831885364986652,"lh","VO_outer",38
"190",0.0262354084414173,0.832503417653863,"lh","VO_outer",39
"191",0.0229360674089236,0.831237770619212,"lh","VO_outer",40
"192",0.0201834103910311,0.828556082069214,"lh","VO_outer",41
"193",0.0180478933785675,0.82465913956726,"lh","VO_outer",42
"194",0.0164552458757088,0.819420879169551,"lh","VO_outer",43
"195",0.0155572793079948,0.812466998004336,"lh","VO_outer",44
"196",0.0152842101815095,0.803553578558129,"lh","VO_outer",45
"197",0.0155688620518461,0.793437581363169,"lh","VO_outer",46
"198",0.0163984289859339,0.782419280629524,"lh","VO_outer",47
"199",0.0179680322970179,0.770285824716288,"lh","VO_outer",48
"200",0.0202727295492013,0.757587347999745,"lh","VO_outer",49
"201",0.0446608741372293,0.7694943839822,"rh","hV4_outer",0
"202",0.0402574275111315,0.781243314369315,"rh","hV4_outer",1
"203",0.0369025215352605,0.790575521856475,"rh","hV4_outer",2
"204",0.0346823989588473,0.797260989460634,"rh","hV4_outer",3
"205",0.0336093752650227,0.801118070925534,"rh","hV4_outer",4
"206",0.033642987971023,0.80275626360723,"rh","hV4_outer",5
"207",0.0347461297478705,0.803433748469775,"rh","hV4_outer",6
"208",0.0361639726798659,0.804039065821952,"rh","hV4_outer",7
"209",0.0374960375988187,0.803958069936078,"rh","hV4_outer",8
"210",0.0385961502604335,0.802967803266908,"rh","hV4_outer",9
"211",0.0389678933210127,0.80256569225734,"rh","hV4_outer",10
"212",0.0392609257815841,0.801942390711117,"rh","hV4_outer",11
"213",0.03952468132095,0.801696859388797,"rh","hV4_outer",12
"214",0.039349119312257,0.802554956973401,"rh","hV4_outer",13
"215",0.038645109831663,0.804977269317438,"rh","hV4_outer",14
"216",0.0382871574501357,0.807711969744932,"rh","hV4_outer",15
"217",0.0380145136502895,0.811159225958244,"rh","hV4_outer",16
"218",0.0380853422387693,0.815102520130238,"rh","hV4_outer",17
"219",0.0382988086122844,0.818152797792678,"rh","hV4_outer",18
"220",0.0387389619353384,0.820992244183795,"rh","hV4_outer",19
"221",0.0391871724330683,0.823517240700221,"rh","hV4_outer",20
"222",0.0395519558764758,0.825517770606362,"rh","hV4_outer",21
"223",0.0398110969010088,0.827542779315112,"rh","hV4_outer",22
"224",0.0401426663937028,0.829015796731735,"rh","hV4_outer",23
"225",0.0404593864190444,0.829620648272696,"rh","hV4_outer",24
"226",0.0408424474631536,0.829425427751505,"rh","hV4_outer",25
"227",0.0413513333152172,0.828901712387835,"rh","hV4_outer",26
"228",0.0419230125588606,0.828470442075674,"rh","hV4_outer",27
"229",0.0427714815876401,0.82761189366681,"rh","hV4_outer",28
"230",0.0438103295536847,0.826209877429102,"rh","hV4_outer",29
"231",0.0449052629899054,0.824463116229415,"rh","hV4_outer",30
"232",0.0460796487832536,0.822234514883322,"rh","hV4_outer",31
"233",0.0473463243042373,0.819538960191883,"rh","hV4_outer",32
"234",0.0488661432651713,0.81637960627656,"rh","hV4_outer",33
"235",0.0504981128016535,0.812729617641459,"rh","hV4_outer",34
"236",0.0520908985849361,0.808641215092623,"rh","hV4_outer",35
"237",0.053709377559211,0.803888682652845,"rh","hV4_outer",36
"238",0.0553487038476412,0.798759126080104,"rh","hV4_outer",37
"239",0.0570525971740144,0.793249365305599,"rh","hV4_outer",38
"240",0.0587431004578837,0.787530724982661,"rh","hV4_outer",39
"241",0.0604476642970893,0.781524333459864,"rh","hV4_outer",40
"242",0.0621609173646538,0.77513448590724,"rh","hV4_outer",41
"243",0.0639872989302836,0.76832429947448,"rh","hV4_outer",42
"244",0.0659602214019297,0.76158501393085,"rh","hV4_outer",43
"245",0.0681087157333925,0.755196099365844,"rh","hV4_outer",44
"246",0.070526746007397,0.748570770238886,"rh","hV4_outer",45
"247",0.0731821150842308,0.741590438524066,"rh","hV4_outer",46
"248",0.0760558124852894,0.734426095520622,"rh","hV4_outer",47
"249",0.0792685535554163,0.726318700445242,"rh","hV4_outer",48
"250",0.0827900342569642,0.717536738368355,"rh","hV4_outer",49
"251",0.0600376463443693,0.729264694737041,"rh","hV4_VO1",0
"252",0.0566758759731172,0.739793126343793,"rh","hV4_VO1",1
"253",0.0534215439213406,0.75001500963441,"rh","hV4_VO1",2
"254",0.0502809130178311,0.759837472834981,"rh","hV4_VO1",3
"255",0.0473083436221441,0.76924050535641,"rh","hV4_VO1",4
"256",0.0444650533263619,0.778130699441498,"rh","hV4_VO1",5
"257",0.0417503559303742,0.786487274734011,"rh","hV4_VO1",6
"258",0.0392235011217794,0.79428872006522,"rh","hV4_VO1",7
"259",0.0369918281939111,0.801528193192135,"rh","hV4_VO1",8
"260",0.0351161153445573,0.808412633658896,"rh","hV4_VO1",9
"261",0.0334627017108659,0.81478189175715,"rh","hV4_VO1",10
"262",0.0320414829252987,0.820619663370074,"rh","hV4_VO1",11
"263",0.0307315957868138,0.825863734575892,"rh","hV4_VO1",12
"264",0.02955656643956,0.830641771264914,"rh","hV4_VO1",13
"265",0.0284395310364528,0.835979032004452,"rh","hV4_VO1",14
"266",0.0274751148440302,0.840788300845486,"rh","hV4_VO1",15
"267",0.026578022321102,0.845101547454917,"rh","hV4_VO1",16
"268",0.0257354691267416,0.848742937889449,"rh","hV4_VO1",17
"269",0.0249653075410318,0.851915093106318,"rh","hV4_VO1",18
"270",0.0241648098325819,0.854658914065231,"rh","hV4_VO1",19
"271",0.0233903114968553,0.856814472583079,"rh","hV4_VO1",20
"272",0.0225849565732388,0.85858715326566,"rh","hV4_VO1",21
"273",0.0217944723504877,0.859642565635173,"rh","hV4_VO1",22
"274",0.0210031250848415,0.860001195440205,"rh","hV4_VO1",23
"275",0.0201684919219218,0.859989729300966,"rh","hV4_VO1",24
"276",0.0194782661397615,0.859332532458686,"rh","hV4_VO1",25
"277",0.0189163794026373,0.858094429245916,"rh","hV4_VO1",26
"278",0.0185533209626755,0.85613886254201,"rh","hV4_VO1",27
"279",0.0183579709202309,0.853551710607095,"rh","hV4_VO1",28
"280",0.0183114236003475,0.85024835181058,"rh","hV4_VO1",29
"281",0.0184158670507461,0.846290626966709,"rh","hV4_VO1",30
"282",0.0186692355237732,0.841626722710966,"rh","hV4_VO1",31
"283",0.0190920361603338,0.836231859130015,"rh","hV4_VO1",32
"284",0.0196559169943881,0.830249794814265,"rh","hV4_VO1",33
"285",0.0203564910799695,0.823692033706379,"rh","hV4_VO1",34
"286",0.0211415304434657,0.816615419860835,"rh","hV4_VO1",35
"287",0.0220005447767432,0.809136610143213,"rh","hV4_VO1",36
"288",0.0229172972311446,0.801227886286269,"rh","hV4_VO1",37
"289",0.0239071712958555,0.792864736712854,"rh","hV4_VO1",38
"290",0.0249599652381034,0.784066360118523,"rh","hV4_VO1",39
"291",0.0260783519701422,0.775009131680244,"rh","hV4_VO1",40
"292",0.0272517557351947,0.765673906581027,"rh","hV4_VO1",41
"293",0.0285037218297392,0.756065861300369,"rh","hV4_VO1",42
"294",0.029827138805358,0.746325499165193,"rh","hV4_VO1",43
"295",0.0311811023300343,0.736456702997141,"rh","hV4_VO1",44
"296",0.0325433894775336,0.7265500745835,"rh","hV4_VO1",45
"297",0.0339349723880024,0.716567915018465,"rh","hV4_VO1",46
"298",0.0353767138943057,0.706559984175794,"rh","hV4_VO1",47
"299",0.0368995316203453,0.696605848940245,"rh","hV4_VO1",48
"300",0.0384629550432566,0.686637403640811,"rh","hV4_VO1",49
"301",0.066381539742922,0.750196781421404,"rh","VO1_VO2",0
"302",0.062545329557208,0.760790961013524,"rh","VO1_VO2",1
"303",0.0587961696187823,0.771257426176559,"rh","VO1_VO2",2
"304",0.0551313106335734,0.781442545896029,"rh","VO1_VO2",3
"305",0.0515789678133492,0.791302181974872,"rh","VO1_VO2",4
"306",0.0481579271705339,0.800815282998629,"rh","VO1_VO2",5
"307",0.0449005373123073,0.809954969218311,"rh","VO1_VO2",6
"308",0.0417908874358542,0.818732859559811,"rh","VO1_VO2",7
"309",0.0388245071585134,0.827006104871528,"rh","VO1_VO2",8
"310",0.0359885430217348,0.83472972574454,"rh","VO1_VO2",9
"311",0.033286551107252,0.842047875566413,"rh","VO1_VO2",10
"312",0.0307860246130949,0.848926765765687,"rh","VO1_VO2",11
"313",0.0284398817033534,0.855357140675756,"rh","VO1_VO2",12
"314",0.0262922913059541,0.861524733412918,"rh","VO1_VO2",13
"315",0.0242826810057671,0.867252823304341,"rh","VO1_VO2",14
"316",0.0224282706031222,0.872539527143432,"rh","VO1_VO2",15
"317",0.0206674246444256,0.877340613262352,"rh","VO1_VO2",16
"318",0.0190383785127783,0.881609506033071,"rh","VO1_VO2",17
"319",0.0174688143270545,0.885476399090803,"rh","VO1_VO2",18
"320",0.0160141731674966,0.888895550953716,"rh","VO1_VO2",19
"321",0.0146869769137508,0.891743856669492,"rh","VO1_VO2",20
"322",0.0134894722668362,0.894025558296458,"rh","VO1_VO2",21
"323",0.0124265312731266,0.895804688650027,"rh","VO1_VO2",22
"324",0.0115180831578441,0.89700215911138,"rh","VO1_VO2",23
"325",0.0107743366276651,0.897687677294918,"rh","VO1_VO2",24
"326",0.0102166234404407,0.89774698195362,"rh","VO1_VO2",25
"327",0.00987400645761905,0.897167582087955,"rh","VO1_VO2",26
"328",0.00976299962728787,0.89591775136934,"rh","VO1_VO2",27
"329",0.00990880441565328,0.893969549040673,"rh","VO1_VO2",28
"330",0.0102843331308236,0.891325082330044,"rh","VO1_VO2",29
"331",0.0108307457447783,0.888070805318164,"rh","VO1_VO2",30
"332",0.0115306877321779,0.884160959478922,"rh","VO1_VO2",31
"333",0.012382586075889,0.879734086572536,"rh","VO1_VO2",32
"334",0.0133772115606439,0.874865518576247,"rh","VO1_VO2",33
"335",0.0145569033213967,0.869443277170525,"rh","VO1_VO2",34
"336",0.0159128730678351,0.863419826469121,"rh","VO1_VO2",35
"337",0.017389076478039,0.85682528511086,"rh","VO1_VO2",36
"338",0.018975403410495,0.849680089947148,"rh","VO1_VO2",37
"339",0.020712759804915,0.842089025195164,"rh","VO1_VO2",38
"340",0.0225953014712209,0.834108641357593,"rh","VO1_VO2",39
"341",0.0245943281187776,0.825621796533445,"rh","VO1_VO2",40
"342",0.0266453649124848,0.816764818769548,"rh","VO1_VO2",41
"343",0.0288011015357186,0.80754105451193,"rh","VO1_VO2",42
"344",0.0310038563701239,0.798004211321437,"rh","VO1_VO2",43
"345",0.0332318098065608,0.78820586055346,"rh","VO1_VO2",44
"346",0.0355265901287227,0.778167929517988,"rh","VO1_VO2",45
"347",0.0378806579299019,0.767853551991927,"rh","VO1_VO2",46
"348",0.0403006846571178,0.757278883074572,"rh","VO1_VO2",47
"349",0.0427643783412287,0.74650477015415,"rh","VO1_VO2",48
"350",0.0452887384030172,0.735580429092436,"rh","VO1_VO2",49
"351",0.044384639597637,0.790035065776,"rh","VO_outer",0
"352",0.0468892885977248,0.796164680871728,"rh","VO_outer",1
"353",0.0500806764750837,0.798896458838606,"rh","VO_outer",2
"354",0.054097481949423,0.798285235988907,"rh","VO_outer",3
"355",0.0588354908064463,0.795170063956455,"rh","VO_outer",4
"356",0.0639717951248765,0.790574118611758,"rh","VO_outer",5
"357",0.069195658477294,0.78472951731684,"rh","VO_outer",6
"358",0.0744313906365844,0.778174973842151,"rh","VO_outer",7
"359",0.0802921301440779,0.769507980290834,"rh","VO_outer",8
"360",0.0869740326660127,0.75890932887361,"rh","VO_outer",9
"361",0.094964814961888,0.746958178680529,"rh","VO_outer",10
"362",0.103801306619314,0.735451338364625,"rh","VO_outer",11
"363",0.112373786416232,0.723185016989126,"rh","VO_outer",12
"364",0.120716475982658,0.711430358888735,"rh","VO_outer",13
"365",0.126664244746623,0.701648660420651,"rh","VO_outer",14
"366",0.128621251630567,0.697563713205383,"rh","VO_outer",15
"367",0.127077557474238,0.697925329117135,"rh","VO_outer",16
"368",0.123364075326142,0.702981631540884,"rh","VO_outer",17
"369",0.118886589067821,0.710744849449,"rh","VO_outer",18
"370",0.113234275632208,0.721700062378628,"rh","VO_outer",19
"371",0.106977306905386,0.733465018806906,"rh","VO_outer",20
"372",0.101678621443658,0.742799990656006,"rh","VO_outer",21
"373",0.0966924308741354,0.751574232823374,"rh","VO_outer",22
"374",0.0932941705631192,0.759586068694887,"rh","VO_outer",23
"375",0.0905374418336685,0.766817888217081,"rh","VO_outer",24
"376",0.0870172355684114,0.774345860505658,"rh","VO_outer",25
"377",0.0833613732355085,0.781389452913503,"rh","VO_outer",26
"378",0.0802723555252786,0.786708501214788,"rh","VO_outer",27
"379",0.0765733756491159,0.791502748576218,"rh","VO_outer",28
"380",0.072054618892266,0.797677852346721,"rh","VO_outer",29
"381",0.0668361308996563,0.804001643785953,"rh","VO_outer",30
"382",0.0612248874433129,0.809601890453442,"rh","VO_outer",31
"383",0.054826948904066,0.815130054231312,"rh","VO_outer",32
"384",0.047613427574172,0.821290433797988,"rh","VO_outer",33
"385",0.0412921368428189,0.825554733319234,"rh","VO_outer",34
"386",0.0367319810472204,0.827646447737565,"rh","VO_outer",35
"387",0.0336111191545806,0.828456500634745,"rh","VO_outer",36
"388",0.0319469824053688,0.827856284299462,"rh","VO_outer",37
"389",0.0317102473751229,0.824837021845127,"rh","VO_outer",38
"390",0.0326151167935973,0.820338014003525,"rh","VO_outer",39
"391",0.034073216364987,0.815015253370835,"rh","VO_outer",40
"392",0.0362597202241197,0.808736430826671,"rh","VO_outer",41
"393",0.0391597981438319,0.801404781625729,"rh","VO_outer",42
"394",0.0428269859657112,0.792488363144749,"rh","VO_outer",43
"395",0.0471911597338289,0.78262930985782,"rh","VO_outer",44
"396",0.0523622325241747,0.771358220718669,"rh","VO_outer",45
"397",0.0582950840782209,0.759568122304931,"rh","VO_outer",46
"398",0.065007122642166,0.747335867586216,"rh","VO_outer",47
"399",0.0721973684656931,0.734669374575652,"rh","VO_outer",48
"400",0.0793040043990685,0.722362736879135,"rh","VO_outer",49
